Line No,Source,Address,Source_1,Warp Stall Sampling (All Samples),Warp Stall Sampling (Not-issued Samples),# Samples,Instructions Executed,Thread Instructions Executed,Predicated-On Thread Instructions Executed,Avg. Threads Executed,Avg. Predicated-On Threads Executed,Divergent Branches,Address Space,Access Operation,Access Size,L1 Tag Requests Global,L1 Conflicts Shared N-Way,L1 Wavefronts Shared Excessive,L1 Wavefronts Shared,L1 Wavefronts Shared Ideal,L2 Theoretical Sectors Global Excessive,L2 Theoretical Sectors Global,L2 Theoretical Sectors Global Ideal,L2 Theoretical Sectors Local,L2 Explicit Evict Policies,L2 Explicit Hit Policy Evict First,L2 Explicit Hit Policy Evict Last,L2 Explicit Hit Policy Evict Normal,L2 Explicit Hit Policy Evict Normal Demote,L2 Explicit Miss Policy Evict First,L2 Explicit Miss Policy Evict Normal,stall_barrier,stall_branch_resolving,stall_dispatch,stall_drain,stall_imc,stall_lg,stall_long_sb,stall_math,stall_membar,stall_mio,stall_misc,stall_no_inst,stall_not_selected,stall_selected,stall_short_sb,stall_sleep,stall_tex,stall_wait,stall_barrier (Not Issued),stall_branch_resolving (Not Issued),stall_dispatch (Not Issued),stall_drain (Not Issued),stall_imc (Not Issued),stall_lg (Not Issued),stall_long_sb (Not Issued),stall_math (Not Issued),stall_membar (Not Issued),stall_mio (Not Issued),stall_misc (Not Issued),stall_no_inst (Not Issued),stall_not_selected (Not Issued),stall_selected (Not Issued),stall_short_sb (Not Issued),stall_sleeping (Not Issued),stall_tex (Not Issued),stall_wait (Not Issued),Kernel_Name,VR_dispatch_id
58,d_output += n_vectors * blockIdx.y;,-,-,10,6,10,48000,1536000,1536000,384,384,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",3
57,d_directions += n_directions * blockIdx.y;,-,-,16,11,16,48000,1536000,1536000,384,384,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",3
51,"void sobolGPU_kernel(unsigned n_vectors, unsigned n_dimensions,",-,-,81,70,81,104000,3328000,3328000,832,832,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1,57,0,0,14,0,0,0,0,0,0,0,0,0,0,0,9,0,0,54,0,0,7,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",3
95,},-,-,155,127,155,16000,512000,512000,128,128,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,5,0,0,0,0,0,0,127,0,1,0,0,2,0,0,0,20,0,5,0,0,0,0,0,0,102,0,1,0,0,0,0,0,0,19,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",4
93,d_output[i] = (float)X * k_2powneg32;,-,-,125102,66462,125102,499936000,15997952000,15997952000,512,512,0,Global,Store,32,31246000,0,0,0,0,0,124984000,124984000,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,4392,0,0,0,0,1755,8016,0,0,0,110938,0,0,1,0,0,0,0,4236,0,0,0,0,0,0,0,0,0,62225,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",4
92,X ^= v_log2stridem1 ^ v[c];,-,-,291509,156619,291509,1093610000,34995520000,34995520000,1120,1120,0,Shared,Load,32,0,1,0,31246000,31246000,0,0,0,0,,0,0,0,0,0,0,0,0,4,0,0,0,5190,10691,0,0,0,0,4898,17492,10040,0,0,243194,0,0,3,0,0,0,3140,10282,0,0,0,0,0,0,6024,0,0,137170,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",4
91,unsigned int c = __ffs(~((i - stride) | v_stridemask)) - 1;,-,-,77022,40775,77022,312460000,9998720000,9998720000,320,320,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,3046,0,0,0,0,0,3183,0,0,0,1345,1570,4994,0,0,0,62884,0,1788,0,0,0,0,0,3031,0,0,0,785,0,0,0,0,0,35171,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",4
89,for (unsigned int i = i0 + stride; i < n_vectors; i += stride),-,-,124850,66586,124850,500000000,16000000000,15000128000,800,768,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,3009,2,0,0,0,27,3847,0,0,0,1,1695,7942,0,0,0,108327,0,1718,1,0,0,0,17,3710,0,0,0,1,0,0,0,0,0,61139,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",4
87,unsigned int v_stridemask = stride - 1;,-,-,1,1,1,8000,256000,256000,64,64,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",4
86,unsigned int v_log2stridem1 = v[__ffs(stride) - 2];,-,-,42,20,42,176000,5632000,5632000,1408,1408,0,Shared,Load,32,0,1,0,4000,4000,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,39,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",4
83,d_output[i0] = (float)X * k_2powneg32;,-,-,14,6,14,80000,2560000,2560000,640,640,0,Global,Store,32,4000,0,0,0,0,0,16000,16000,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",4
81,if (i0 < n_vectors),-,-,9,6,9,20000,640000,512000,160,128,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",4
78,g >>= 1;,-,-,6,3,6,56000,1792000,1792000,64,64,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",4
77,X ^= mask & v[k];,-,-,234,104,234,980000,31360000,31360000,1120,1120,0,Shared,Load,32,0,1,0,28000,28000,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,3,17,11,0,0,196,0,0,0,0,0,0,2,4,0,0,0,0,0,0,6,0,0,92,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",4
76,mask = -(g & 1);,-,-,22,12,22,140000,4480000,4480000,160,160,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",4
74,for (unsigned int k = 0; k < __ffs(stride) - 1; k++),-,-,191,87,191,832000,26624000,25728000,1184,1156,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,5,0,0,0,0,0,7,0,0,0,3,2,10,0,0,0,164,0,3,0,0,0,0,0,7,0,0,0,3,0,0,0,0,0,74,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",4
71,unsigned int X = 0;,-,-,5,2,5,16000,512000,512000,128,128,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",4
70,unsigned int g = i0 ^ (i0 >> 1);,-,-,2,0,2,12000,384000,384000,96,96,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",4
68,int stride = gridDim.x * blockDim.x;,-,-,10,6,10,24000,768000,768000,192,192,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",4
67,int i0 = threadIdx.x + blockIdx.x * blockDim.x;,-,-,72,66,72,36000,1152000,1152000,288,288,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",4
65,__syncthreads();,-,-,2,1,2,12000,384000,384000,96,96,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",4
63,v[threadIdx.x] = d_directions[threadIdx.x];,-,-,11,11,11,51000,1632000,1632000,1632,1632,0,"Global,Shared","Load,Store",32(2),1000,1,0,1000,1000,0,4000,4000,0,,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,8,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,8,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",4
61,if (threadIdx.x < n_directions),-,-,7,4,7,21000,672000,640000,192,184,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",4
58,d_output += n_vectors * blockIdx.y;,-,-,7,5,7,48000,1536000,1536000,384,384,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",4
57,d_directions += n_directions * blockIdx.y;,-,-,11,4,11,48000,1536000,1536000,384,384,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",4
51,"void sobolGPU_kernel(unsigned n_vectors, unsigned n_dimensions,",-,-,92,75,92,104000,3328000,3328000,832,832,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,16,0,1,56,0,0,18,0,0,0,0,0,0,0,1,0,0,0,16,0,0,49,0,0,9,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",4
95,},-,-,188,163,188,16000,512000,512000,128,128,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,4,0,0,0,0,0,0,158,0,0,0,0,2,0,0,0,24,0,4,0,0,0,0,0,0,138,0,0,0,0,0,0,0,0,21,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",5
93,d_output[i] = (float)X * k_2powneg32;,-,-,125323,66900,125323,499936000,15997952000,15997952000,512,512,0,Global,Store,32,31246000,0,0,0,0,0,124984000,124984000,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,4405,0,0,0,0,1663,8020,0,0,0,111234,0,0,0,0,0,0,0,4218,0,0,0,0,0,0,0,0,0,62682,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",5
92,X ^= v_log2stridem1 ^ v[c];,-,-,291642,156481,291642,1093610000,34995520000,34995520000,1120,1120,0,Shared,Load,32,0,1,0,31246000,31246000,0,0,0,0,,0,0,0,0,0,0,0,0,2,0,0,0,5280,10757,0,0,0,0,4894,17437,10198,0,0,243074,0,0,2,0,0,0,3206,10338,0,0,0,0,0,0,6143,0,0,136792,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",5
91,unsigned int c = __ffs(~((i - stride) | v_stridemask)) - 1;,-,-,76900,40881,76900,312460000,9998720000,9998720000,320,320,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,2950,1,0,0,0,0,3095,0,0,0,1352,1523,4987,0,0,0,62992,0,1745,1,0,0,0,0,2947,0,0,0,801,0,0,0,0,0,35387,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",5
89,for (unsigned int i = i0 + stride; i < n_vectors; i += stride),-,-,124889,66059,124889,500000000,16000000000,15000128000,800,768,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,2917,1,0,0,0,35,3913,0,0,0,0,1717,7944,0,0,0,108362,0,1683,0,0,0,0,28,3741,0,0,0,0,0,0,0,0,0,60607,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",5
87,unsigned int v_stridemask = stride - 1;,-,-,1,1,1,8000,256000,256000,64,64,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",5
86,unsigned int v_log2stridem1 = v[__ffs(stride) - 2];,-,-,39,10,39,176000,5632000,5632000,1408,1408,0,Shared,Load,32,0,1,0,4000,4000,0,0,0,0,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,3,2,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",5
83,d_output[i0] = (float)X * k_2powneg32;,-,-,21,10,21,80000,2560000,2560000,640,640,0,Global,Store,32,4000,0,0,0,0,0,16000,16000,0,,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,8,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",5
81,if (i0 < n_vectors),-,-,4,2,4,20000,640000,512000,160,128,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",5
78,g >>= 1;,-,-,13,7,13,56000,1792000,1792000,64,64,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",5
77,X ^= mask & v[k];,-,-,219,107,219,980000,31360000,31360000,1120,1120,0,Shared,Load,32,0,1,0,28000,28000,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,1,15,9,0,0,182,0,0,0,0,0,0,5,6,0,0,0,0,0,0,2,0,0,94,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",5
76,mask = -(g & 1);,-,-,24,9,24,140000,4480000,4480000,160,160,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",5
74,for (unsigned int k = 0; k < __ffs(stride) - 1; k++),-,-,175,95,175,832000,26624000,25728000,1184,1156,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,1,2,8,0,0,0,160,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,92,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",5
71,unsigned int X = 0;,-,-,0,0,0,16000,512000,512000,128,128,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",5
70,unsigned int g = i0 ^ (i0 >> 1);,-,-,4,1,4,12000,384000,384000,96,96,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",5
68,int stride = gridDim.x * blockDim.x;,-,-,8,6,8,24000,768000,768000,192,192,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",5
67,int i0 = threadIdx.x + blockIdx.x * blockDim.x;,-,-,66,56,66,36000,1152000,1152000,288,288,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,50,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",5
65,__syncthreads();,-,-,4,3,4,12000,384000,384000,96,96,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",5
63,v[threadIdx.x] = d_directions[threadIdx.x];,-,-,15,14,15,51000,1632000,1632000,1632,1632,0,"Global,Shared","Load,Store",32(2),1000,1,0,1000,1000,0,4000,4000,0,,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,10,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",5
61,if (threadIdx.x < n_directions),-,-,4,3,4,21000,672000,640000,192,184,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",5
58,d_output += n_vectors * blockIdx.y;,-,-,14,12,14,48000,1536000,1536000,384,384,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",5
57,d_directions += n_directions * blockIdx.y;,-,-,12,6,12,48000,1536000,1536000,384,384,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",5
51,"void sobolGPU_kernel(unsigned n_vectors, unsigned n_dimensions,",-,-,80,64,80,104000,3328000,3328000,832,832,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,14,1,3,41,0,0,20,0,0,0,0,0,0,0,1,0,0,0,14,0,0,38,0,0,11,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",5
95,},-,-,161,143,161,16000,512000,512000,128,128,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,7,0,2,0,0,0,0,139,0,0,0,0,2,0,0,0,11,0,5,0,2,0,0,0,0,125,0,0,0,0,0,0,0,0,11,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",6
93,d_output[i] = (float)X * k_2powneg32;,-,-,125240,66921,125240,499936000,15997952000,15997952000,512,512,0,Global,Store,32,31246000,0,0,0,0,0,124984000,124984000,0,,0,0,0,0,0,0,0,0,3,0,0,0,0,4350,0,0,0,0,1683,7932,0,0,0,111272,0,0,3,0,0,0,0,4188,0,0,0,0,0,0,0,0,0,62730,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",6
92,X ^= v_log2stridem1 ^ v[c];,-,-,292392,156689,292392,1093610000,34995520000,34995520000,1120,1120,0,Shared,Load,32,0,1,0,31246000,31246000,0,0,0,0,,0,0,0,0,0,0,0,0,3,0,0,0,5180,10583,0,0,0,0,4923,17267,10146,0,0,244290,0,0,1,0,0,0,3100,10139,0,0,0,0,0,0,6086,0,0,137363,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",6
91,unsigned int c = __ffs(~((i - stride) | v_stridemask)) - 1;,-,-,76903,40873,76903,312460000,9998720000,9998720000,320,320,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,2933,0,0,0,0,0,3117,0,0,0,1245,1529,4977,0,0,0,63102,0,1688,0,0,0,0,0,2968,0,0,0,733,0,0,0,0,0,35484,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",6
89,for (unsigned int i = i0 + stride; i < n_vectors; i += stride),-,-,124583,66147,124583,500000000,16000000000,15000128000,800,768,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,3036,1,0,0,0,39,3819,0,0,0,0,1707,8007,0,0,0,107974,0,1740,0,0,0,0,28,3679,0,0,0,0,0,0,0,0,0,60700,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",6
87,unsigned int v_stridemask = stride - 1;,-,-,2,2,2,8000,256000,256000,64,64,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",6
86,unsigned int v_log2stridem1 = v[__ffs(stride) - 2];,-,-,39,18,39,176000,5632000,5632000,1408,1408,0,Shared,Load,32,0,1,0,4000,4000,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,4,1,0,0,31,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,16,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",6
83,d_output[i0] = (float)X * k_2powneg32;,-,-,17,6,17,80000,2560000,2560000,640,640,0,Global,Store,32,4000,0,0,0,0,0,16000,16000,0,,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",6
81,if (i0 < n_vectors),-,-,4,2,4,20000,640000,512000,160,128,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",6
78,g >>= 1;,-,-,12,6,12,56000,1792000,1792000,64,64,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",6
77,X ^= mask & v[k];,-,-,232,112,232,980000,31360000,31360000,1120,1120,0,Shared,Load,32,0,1,0,28000,28000,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,3,12,5,0,0,206,0,0,0,0,0,0,1,5,0,0,0,0,0,0,5,0,0,101,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",6
76,mask = -(g & 1);,-,-,23,9,23,140000,4480000,4480000,160,160,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,20,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",6
74,for (unsigned int k = 0; k < __ffs(stride) - 1; k++),-,-,178,93,178,832000,26624000,25728000,1184,1156,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,4,0,0,0,0,0,7,0,0,0,1,4,9,0,0,0,153,0,3,0,0,0,0,0,7,0,0,0,1,0,0,0,0,0,82,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",6
71,unsigned int X = 0;,-,-,5,4,5,16000,512000,512000,128,128,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",6
70,unsigned int g = i0 ^ (i0 >> 1);,-,-,3,0,3,12000,384000,384000,96,96,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",6
68,int stride = gridDim.x * blockDim.x;,-,-,8,5,8,24000,768000,768000,192,192,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",6
67,int i0 = threadIdx.x + blockIdx.x * blockDim.x;,-,-,63,55,63,36000,1152000,1152000,288,288,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,52,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",6
