"ID","Process ID","Process Name","Host Name","Kernel Name","Context","Stream","Block Size","Grid Size","Device","CC","Section Name","Metric Name","Metric Unit","Metric Value","Rule Name","Rule Type","Rule Description","Estimated Speedup Type","Estimated Speedup"
"0","205488","SobolQRNG","127.0.0.1","sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)","1","7","(128, 1, 1)","(1, 1000, 1)","0","9.0","Launch Statistics","Cluster Scheduling Policy","","PolicySpread",
"0","205488","SobolQRNG","127.0.0.1","sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)","1","7","(128, 1, 1)","(1, 1000, 1)","0","9.0","Launch Statistics","Cluster Size","","0",
"0","205488","SobolQRNG","127.0.0.1","sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)","1","7","(128, 1, 1)","(1, 1000, 1)","0","9.0","Launch Statistics","Function Cache Configuration","","CachePreferNone",
"0","205488","SobolQRNG","127.0.0.1","sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)","1","7","(128, 1, 1)","(1, 1000, 1)","0","9.0","Launch Statistics","Grid Size","","1,000",
"0","205488","SobolQRNG","127.0.0.1","sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)","1","7","(128, 1, 1)","(1, 1000, 1)","0","9.0","Launch Statistics","Registers Per Thread","register/thread","40",
"0","205488","SobolQRNG","127.0.0.1","sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)","1","7","(128, 1, 1)","(1, 1000, 1)","0","9.0","Launch Statistics","Shared Memory Configuration Size","Kbyte","32.77",
"0","205488","SobolQRNG","127.0.0.1","sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)","1","7","(128, 1, 1)","(1, 1000, 1)","0","9.0","Launch Statistics","Driver Shared Memory Per Block","Kbyte/block","1.02",
"0","205488","SobolQRNG","127.0.0.1","sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)","1","7","(128, 1, 1)","(1, 1000, 1)","0","9.0","Launch Statistics","Dynamic Shared Memory Per Block","byte/block","0",
"0","205488","SobolQRNG","127.0.0.1","sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)","1","7","(128, 1, 1)","(1, 1000, 1)","0","9.0","Launch Statistics","Static Shared Memory Per Block","byte/block","128",
"0","205488","SobolQRNG","127.0.0.1","sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)","1","7","(128, 1, 1)","(1, 1000, 1)","0","9.0","Launch Statistics","# SMs","SM","114",
"0","205488","SobolQRNG","127.0.0.1","sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)","1","7","(128, 1, 1)","(1, 1000, 1)","0","9.0","Launch Statistics","Stack Size","","1,024",
"0","205488","SobolQRNG","127.0.0.1","sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)","1","7","(128, 1, 1)","(1, 1000, 1)","0","9.0","Launch Statistics","Threads","thread","128,000",
"0","205488","SobolQRNG","127.0.0.1","sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)","1","7","(128, 1, 1)","(1, 1000, 1)","0","9.0","Launch Statistics","# TPCs","","57",
"0","205488","SobolQRNG","127.0.0.1","sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)","1","7","(128, 1, 1)","(1, 1000, 1)","0","9.0","Launch Statistics","Enabled TPC IDs","","all",
"0","205488","SobolQRNG","127.0.0.1","sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)","1","7","(128, 1, 1)","(1, 1000, 1)","0","9.0","Launch Statistics","Uses Green Context","","0",
"0","205488","SobolQRNG","127.0.0.1","sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)","1","7","(128, 1, 1)","(1, 1000, 1)","0","9.0","Launch Statistics","Waves Per SM","","0.73",
"0","205488","SobolQRNG","127.0.0.1","sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)","1","7","(128, 1, 1)","(1, 1000, 1)","0","9.0","Occupancy","Max Active Clusters","cluster","0",
"0","205488","SobolQRNG","127.0.0.1","sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)","1","7","(128, 1, 1)","(1, 1000, 1)","0","9.0","Occupancy","Max Cluster Size","block","8",
"0","205488","SobolQRNG","127.0.0.1","sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)","1","7","(128, 1, 1)","(1, 1000, 1)","0","9.0","Occupancy","Overall GPU Occupancy","%","0",
"0","205488","SobolQRNG","127.0.0.1","sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)","1","7","(128, 1, 1)","(1, 1000, 1)","0","9.0","Occupancy","Cluster Occupancy","%","0",
"0","205488","SobolQRNG","127.0.0.1","sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)","1","7","(128, 1, 1)","(1, 1000, 1)","0","9.0","Occupancy","Block Limit Barriers","block","32",
"0","205488","SobolQRNG","127.0.0.1","sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)","1","7","(128, 1, 1)","(1, 1000, 1)","0","9.0","Occupancy","Block Limit SM","block","32",
"0","205488","SobolQRNG","127.0.0.1","sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)","1","7","(128, 1, 1)","(1, 1000, 1)","0","9.0","Occupancy","Block Limit Registers","block","12",
"0","205488","SobolQRNG","127.0.0.1","sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)","1","7","(128, 1, 1)","(1, 1000, 1)","0","9.0","Occupancy","Block Limit Shared Mem","block","28",
"0","205488","SobolQRNG","127.0.0.1","sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)","1","7","(128, 1, 1)","(1, 1000, 1)","0","9.0","Occupancy","Block Limit Warps","block","16",
"0","205488","SobolQRNG","127.0.0.1","sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)","1","7","(128, 1, 1)","(1, 1000, 1)","0","9.0","Occupancy","Theoretical Active Warps per SM","warp","48",
"0","205488","SobolQRNG","127.0.0.1","sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)","1","7","(128, 1, 1)","(1, 1000, 1)","0","9.0","Occupancy","Theoretical Occupancy","%","75",
"0","205488","SobolQRNG","127.0.0.1","sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)","1","7","(128, 1, 1)","(1, 1000, 1)","0","9.0","Occupancy","Achieved Occupancy","%","48.40",
"0","205488","SobolQRNG","127.0.0.1","sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)","1","7","(128, 1, 1)","(1, 1000, 1)","0","9.0","Occupancy","Achieved Active Warps Per SM","warp","30.97",
