Line No,Source,Address,Source_1,Warp Stall Sampling (All Samples),Warp Stall Sampling (Not-issued Samples),# Samples,Instructions Executed,Thread Instructions Executed,Predicated-On Thread Instructions Executed,Avg. Threads Executed,Avg. Predicated-On Threads Executed,Divergent Branches,Address Space,Access Operation,Access Size,L1 Tag Requests Global,L1 Conflicts Shared N-Way,L1 Wavefronts Shared Excessive,L1 Wavefronts Shared,L1 Wavefronts Shared Ideal,L2 Theoretical Sectors Global Excessive,L2 Theoretical Sectors Global,L2 Theoretical Sectors Global Ideal,L2 Theoretical Sectors Local,L2 Explicit Evict Policies,L2 Explicit Hit Policy Evict First,L2 Explicit Hit Policy Evict Last,L2 Explicit Hit Policy Evict Normal,L2 Explicit Hit Policy Evict Normal Demote,L2 Explicit Miss Policy Evict First,L2 Explicit Miss Policy Evict Normal,stall_barrier,stall_branch_resolving,stall_dispatch,stall_drain,stall_imc,stall_lg,stall_long_sb,stall_math,stall_membar,stall_mio,stall_misc,stall_no_inst,stall_not_selected,stall_selected,stall_short_sb,stall_sleep,stall_tex,stall_wait,stall_barrier (Not Issued),stall_branch_resolving (Not Issued),stall_dispatch (Not Issued),stall_drain (Not Issued),stall_imc (Not Issued),stall_lg (Not Issued),stall_long_sb (Not Issued),stall_math (Not Issued),stall_membar (Not Issued),stall_mio (Not Issued),stall_misc (Not Issued),stall_no_inst (Not Issued),stall_not_selected (Not Issued),stall_selected (Not Issued),stall_short_sb (Not Issued),stall_sleeping (Not Issued),stall_tex (Not Issued),stall_wait (Not Issued),Kernel_Name,VR_dispatch_id
240,unsigned int X = 0;,-,-,0,0,0,8000,256000,256000,128,128,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",70
234,unsigned int g = i0 ^ (i0 >> 1);,-,-,0,0,0,6000,192000,192000,96,96,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",70
229,int stride = gridDim.x * blockDim.x;,-,-,0,0,0,8000,256000,256000,128,128,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",70
228,int i0     = threadIdx.x + blockIdx.x * blockDim.x;,-,-,30,30,30,16000,512000,512000,256,256,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",70
223,__syncthreads();,-,-,2,2,2,4000,128000,128000,64,64,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",70
219,v[threadIdx.x] = d_directions[threadIdx.x];,-,-,50,46,50,42000,1344000,1344000,1344,1344,0,"Global,Shared","Load,Store",32(2),1000,1,0,1000,1000,0,4000,4000,0,,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,2,5,0,0,22,0,0,0,0,0,0,21,0,0,0,0,0,0,0,4,0,0,21,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",70
217,if (threadIdx.x < n_directions),-,-,12,10,12,11000,352000,320000,192,176,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",70
212,d_output += n_vectors * blockIdx.y;,-,-,2,2,2,24000,768000,768000,384,384,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",70
211,d_directions += n_directions * blockIdx.y;,-,-,12,10,12,24000,768000,768000,384,384,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",70
201,"void sobolGPU_kernel(unsigned n_vectors, unsigned n_dimensions,",-,-,63,62,63,54000,1728000,1728000,864,864,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,8,0,1,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,8,0,0,0,0,0,0,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",70
297,},-,-,103,101,103,6000,192000,192000,96,96,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,6,0,1,0,0,0,0,93,0,0,0,0,0,0,0,0,3,0,6,0,1,0,0,0,0,91,0,0,0,0,0,0,0,0,3,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",71
295,d_output[i] = (float)X * k_2powneg32;,-,-,239537,176539,239537,499968000,15998976000,15998976000,512,512,0,Global,Store,32,31248000,0,0,0,0,0,124992000,124992000,0,,0,0,0,0,0,0,0,0,8,0,0,0,0,269,0,36,0,0,303,13191,40289,0,0,185441,0,0,8,0,0,0,0,268,0,33,0,0,0,0,33897,0,0,142333,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",71
294,X ^= v_log2stridem1 ^ v[__ffs(~((i - stride) | v_stridemask)) - 1];,-,-,514288,371622,514288,1187424000,37997568000,37997568000,1216,1216,0,Shared,Load,32,0,1,0,31248000,31248000,0,0,0,0,,0,0,0,0,0,0,0,4909,0,0,0,0,8385,760,0,0,0,1816,412,31330,38452,0,0,428224,0,3869,0,0,0,0,6626,759,0,0,0,1468,0,0,32777,0,0,326123,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",71
286,for (unsigned int i = i0 + stride ; i < n_vectors ; i += stride),-,-,198111,139608,198111,500000000,16000000000,15000064000,800,768,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,5035,0,0,0,0,8,171,0,0,0,0,81,12867,0,0,0,179949,0,3705,0,0,0,0,8,169,0,0,0,0,0,0,0,0,0,135726,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",71
284,unsigned int v_stridemask = stride - 1;,-,-,0,0,0,4000,128000,128000,64,64,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",71
283,unsigned int v_log2stridem1 = v[__ffs(stride) - 2];,-,-,54,44,54,66000,2112000,2112000,1056,1056,0,Shared,Load,32,0,1,0,2000,2000,0,0,0,0,,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,4,8,0,0,40,0,1,0,0,0,0,1,0,0,0,0,0,0,0,8,0,0,34,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",71
256,d_output[i0] = (float)X * k_2powneg32;,-,-,2,1,2,40000,1280000,1280000,640,640,0,Global,Store,32,2000,0,0,0,0,0,8000,8000,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",71
254,if (i0 < n_vectors),-,-,0,0,0,10000,320000,256000,160,128,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",71
251,g = g >> 1;,-,-,6,6,6,24000,768000,768000,64,64,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",71
250,X ^= mask & v[k];,-,-,184,142,184,312000,9984000,9984000,832,832,0,Shared,Load,32,0,1,0,12000,12000,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,6,17,0,0,152,0,0,0,0,0,0,8,0,0,0,0,0,0,0,14,0,0,120,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",71
249,mask = - (g & 1);,-,-,28,18,28,60000,1920000,1920000,160,160,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,24,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",71
243,for (unsigned int k = 0 ; k < __ffs(stride) - 1 ; k++),-,-,105,75,105,364000,11648000,11264000,1184,1156,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",71
240,unsigned int X = 0;,-,-,7,3,7,8000,256000,256000,128,128,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",71
234,unsigned int g = i0 ^ (i0 >> 1);,-,-,9,8,9,6000,192000,192000,96,96,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",71
229,int stride = gridDim.x * blockDim.x;,-,-,5,2,5,8000,256000,256000,128,128,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",71
228,int i0     = threadIdx.x + blockIdx.x * blockDim.x;,-,-,22,20,22,16000,512000,512000,256,256,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",71
223,__syncthreads();,-,-,1,1,1,4000,128000,128000,64,64,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",71
219,v[threadIdx.x] = d_directions[threadIdx.x];,-,-,40,37,40,42000,1344000,1344000,1344,1344,0,"Global,Shared","Load,Store",32(2),1000,1,0,1000,1000,0,4000,4000,0,,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,1,0,0,0,11,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,10,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",71
217,if (threadIdx.x < n_directions),-,-,3,2,3,11000,352000,320000,192,176,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",71
212,d_output += n_vectors * blockIdx.y;,-,-,13,6,13,24000,768000,768000,384,384,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",71
211,d_directions += n_directions * blockIdx.y;,-,-,28,22,28,24000,768000,768000,384,384,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,11,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",71
201,"void sobolGPU_kernel(unsigned n_vectors, unsigned n_dimensions,",-,-,45,43,45,54000,1728000,1728000,864,864,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,6,0,0,0,0,0,6,0,0,0,0,33,0,0,0,0,0,0,6,0,0,0,0,0,4,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",71
297,},-,-,107,99,107,6000,192000,192000,96,96,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,4,0,1,0,0,0,0,85,0,0,0,0,1,0,0,0,16,0,4,0,1,0,0,0,0,80,0,0,0,0,0,0,0,0,14,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",72
295,d_output[i] = (float)X * k_2powneg32;,-,-,239400,175736,239400,499968000,15998976000,15998976000,512,512,0,Global,Store,32,31248000,0,0,0,0,0,124992000,124992000,0,,0,0,0,0,0,0,0,0,8,0,0,0,0,259,0,43,0,0,326,13460,40468,0,0,184836,0,0,8,0,0,0,0,256,0,41,0,0,0,0,33788,0,0,141643,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",72
294,X ^= v_log2stridem1 ^ v[__ffs(~((i - stride) | v_stridemask)) - 1];,-,-,514407,371640,514407,1187424000,37997568000,37997568000,1216,1216,0,Shared,Load,32,0,1,0,31248000,31248000,0,0,0,0,,0,0,0,0,0,0,0,5048,0,0,0,0,8481,832,0,0,0,1758,456,31596,38259,0,0,427977,0,3984,0,0,0,0,6720,831,0,0,0,1424,0,0,32369,0,0,326312,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",72
286,for (unsigned int i = i0 + stride ; i < n_vectors ; i += stride),-,-,198391,139430,198391,500000000,16000000000,15000064000,800,768,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,4957,1,0,0,0,8,211,0,0,0,0,76,13236,0,0,0,179902,0,3666,1,0,0,0,8,209,0,0,0,0,0,0,0,0,0,135546,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",72
284,unsigned int v_stridemask = stride - 1;,-,-,0,0,0,4000,128000,128000,64,64,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",72
283,unsigned int v_log2stridem1 = v[__ffs(stride) - 2];,-,-,62,38,62,66000,2112000,2112000,1056,1056,0,Shared,Load,32,0,1,0,2000,2000,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",72
256,d_output[i0] = (float)X * k_2powneg32;,-,-,20,14,20,40000,1280000,1280000,640,640,0,Global,Store,32,2000,0,0,0,0,0,8000,8000,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,10,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",72
254,if (i0 < n_vectors),-,-,10,5,10,10000,320000,256000,160,128,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",72
251,g = g >> 1;,-,-,5,5,5,24000,768000,768000,64,64,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",72
250,X ^= mask & v[k];,-,-,154,118,154,312000,9984000,9984000,832,832,0,Shared,Load,32,0,1,0,12000,12000,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,8,12,0,0,132,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9,0,0,108,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",72
249,mask = - (g & 1);,-,-,27,18,27,60000,1920000,1920000,160,160,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",72
243,for (unsigned int k = 0 ; k < __ffs(stride) - 1 ; k++),-,-,133,99,133,364000,11648000,11264000,1184,1156,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,122,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",72
240,unsigned int X = 0;,-,-,10,5,10,8000,256000,256000,128,128,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",72
234,unsigned int g = i0 ^ (i0 >> 1);,-,-,3,3,3,6000,192000,192000,96,96,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",72
229,int stride = gridDim.x * blockDim.x;,-,-,4,3,4,8000,256000,256000,128,128,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",72
228,int i0     = threadIdx.x + blockIdx.x * blockDim.x;,-,-,11,11,11,16000,512000,512000,256,256,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,6,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",72
223,__syncthreads();,-,-,1,1,1,4000,128000,128000,64,64,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",72
219,v[threadIdx.x] = d_directions[threadIdx.x];,-,-,28,23,28,42000,1344000,1344000,1344,1344,0,"Global,Shared","Load,Store",32(2),1000,1,0,1000,1000,0,4000,4000,0,,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,2,3,0,0,11,0,0,0,0,0,0,11,0,0,0,0,0,0,0,3,0,0,9,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",72
217,if (threadIdx.x < n_directions),-,-,23,17,23,11000,352000,320000,192,176,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,14,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",72
212,d_output += n_vectors * blockIdx.y;,-,-,23,22,23,24000,768000,768000,384,384,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,21,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",72
211,d_directions += n_directions * blockIdx.y;,-,-,15,10,15,24000,768000,768000,384,384,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",72
201,"void sobolGPU_kernel(unsigned n_vectors, unsigned n_dimensions,",-,-,46,39,46,54000,1728000,1728000,864,864,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,1,3,0,0,12,0,0,0,0,30,0,0,0,0,0,0,0,0,0,3,0,0,6,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",72
297,},-,-,82,78,82,6000,192000,192000,96,96,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,4,0,1,0,0,0,0,71,0,0,0,0,1,0,0,0,5,0,4,0,1,0,0,0,0,68,0,0,0,0,0,0,0,0,5,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",73
295,d_output[i] = (float)X * k_2powneg32;,-,-,239346,176338,239346,499968000,15998976000,15998976000,512,512,0,Global,Store,32,31248000,0,0,0,0,0,124992000,124992000,0,,0,0,0,0,0,0,0,0,2,0,0,0,0,293,0,49,0,0,294,13124,40627,0,0,184957,0,0,2,0,0,0,0,292,0,48,0,0,0,0,34197,0,0,141799,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",73
294,X ^= v_log2stridem1 ^ v[__ffs(~((i - stride) | v_stridemask)) - 1];,-,-,514716,372202,514716,1187424000,37997568000,37997568000,1216,1216,0,Shared,Load,32,0,1,0,31248000,31248000,0,0,0,0,,0,0,0,0,0,0,0,5081,0,0,0,0,8421,877,0,0,0,1768,455,31846,38073,0,0,428195,0,3999,0,0,0,0,6716,871,0,0,0,1428,0,0,32339,0,0,326849,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",73
286,for (unsigned int i = i0 + stride ; i < n_vectors ; i += stride),-,-,198059,139449,198059,500000000,16000000000,15000064000,800,768,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,4948,0,0,0,0,2,170,0,0,0,0,64,13431,0,0,0,179444,0,3698,0,0,0,0,2,169,0,0,0,0,0,0,0,0,0,135580,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",73
284,unsigned int v_stridemask = stride - 1;,-,-,2,1,2,4000,128000,128000,64,64,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",73
283,unsigned int v_log2stridem1 = v[__ffs(stride) - 2];,-,-,37,33,37,66000,2112000,2112000,1056,1056,0,Shared,Load,32,0,1,0,2000,2000,0,0,0,0,,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,27,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,25,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",73
256,d_output[i0] = (float)X * k_2powneg32;,-,-,11,8,11,40000,1280000,1280000,640,640,0,Global,Store,32,2000,0,0,0,0,0,8000,8000,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",73
254,if (i0 < n_vectors),-,-,0,0,0,10000,320000,256000,160,128,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",73
251,g = g >> 1;,-,-,7,4,7,24000,768000,768000,64,64,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",73
250,X ^= mask & v[k];,-,-,77,55,77,312000,9984000,9984000,832,832,0,Shared,Load,32,0,1,0,12000,12000,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,7,5,0,0,60,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,0,0,46,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",73
249,mask = - (g & 1);,-,-,28,19,28,60000,1920000,1920000,160,160,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",73
243,for (unsigned int k = 0 ; k < __ffs(stride) - 1 ; k++),-,-,187,128,187,364000,11648000,11264000,1184,1156,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,18,0,0,0,165,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,124,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",73
